-1.313256414216064982e+00,-1.313256414216064982e+00,-1.313256414216064982e+00,-1.313256414216064982e+00,-1.313256414216064982e+00,-1.313256414216064982e+00,-1.313256414216064982e+00,-1.313256414216064982e+00,-1.313256414216064982e+00,-1.313256414216064982e+00,-1.313256414216064982e+00,-1.313256414216064982e+00,-1.313256414216064982e+00,-1.313256414216064982e+00,-1.313256414216064982e+00,-1.313256414216064982e+00,-1.313256414216064982e+00,-1.313256414216064982e+00,-1.313256414216064982e+00,-1.313256414216064982e+00,-1.313256414216064982e+00,-1.313256414216064982e+00,-1.313256414216064982e+00
-8.771035807399411022e-01,-8.771035807399411022e-01,-8.771035807399411022e-01,-8.771035807399411022e-01,-8.771035807399411022e-01,-8.771035807399411022e-01,-8.771035807399411022e-01,-8.771035807399411022e-01,-8.771035807399411022e-01,-8.771035807399411022e-01,-8.771035807399411022e-01,-8.771035807399411022e-01,-8.771035807399411022e-01,-8.771035807399411022e-01,-8.771035807399411022e-01,-8.771035807399411022e-01,-8.771035807399411022e-01,-8.771035807399411022e-01,-8.771035807399411022e-01,-8.771035807399411022e-01,-8.771035807399411022e-01,-8.771035807399411022e-01,-8.771035807399411022e-01
7.639178564234029578e-02,7.639178564234029578e-02,7.639178564234029578e-02,7.639178564234029578e-02,7.639178564234029578e-02,7.639178564234029578e-02,7.639178564234029578e-02,7.639178564234029578e-02,7.639178564234029578e-02,7.639178564234029578e-02,7.639178564234029578e-02,7.639178564234029578e-02,7.639178564234029578e-02,7.639178564234029578e-02,7.639178564234029578e-02,7.639178564234029578e-02,7.639178564234029578e-02,7.639178564234029578e-02,7.639178564234029578e-02,7.639178564234029578e-02,7.639178564234029578e-02,7.639178564234029578e-02,7.639178564234029578e-02
6.739141562673215402e-01,6.739141562673215402e-01,6.739141562673215402e-01,6.739141562673215402e-01,6.739141562673215402e-01,6.739141562673215402e-01,6.739141562673215402e-01,6.739141562673215402e-01,6.739141562673215402e-01,6.739141562673215402e-01,6.739141562673215402e-01,6.739141562673215402e-01,6.739141562673215402e-01,6.739141562673215402e-01,6.739141562673215402e-01,6.739141562673215402e-01,6.739141562673215402e-01,6.739141562673215402e-01,6.739141562673215402e-01,6.739141562673215402e-01,6.739141562673215402e-01,6.739141562673215402e-01,6.739141562673215402e-01
9.021742468801964288e-01,9.021742468801964288e-01,9.021742468801964288e-01,9.021742468801964288e-01,9.021742468801964288e-01,9.021742468801964288e-01,9.021742468801964288e-01,9.021742468801964288e-01,9.021742468801964288e-01,9.021742468801964288e-01,9.021742468801964288e-01,9.021742468801964288e-01,9.021742468801964288e-01,9.021742468801964288e-01,9.021742468801964288e-01,9.021742468801964288e-01,9.021742468801964288e-01,9.021742468801964288e-01,9.021742468801964288e-01,9.021742468801964288e-01,9.021742468801964288e-01,9.021742468801964288e-01,9.021742468801964288e-01
9.706522740640588509e-01,9.706522740640588509e-01,9.706522740640588509e-01,9.706522740640588509e-01,9.706522740640588509e-01,9.706522740640588509e-01,9.706522740640588509e-01,9.706522740640588509e-01,9.706522740640588509e-01,9.706522740640588509e-01,9.706522740640588509e-01,9.706522740640588509e-01,9.706522740640588509e-01,9.706522740640588509e-01,9.706522740640588509e-01,9.706522740640588509e-01,9.706522740640588509e-01,9.706522740640588509e-01,9.706522740640588509e-01,9.706522740640588509e-01,9.706522740640588509e-01,9.706522740640588509e-01,9.706522740640588509e-01
9.911956822192176109e-01,9.911956822192176109e-01,9.911956822192176109e-01,9.911956822192176109e-01,9.911956822192176109e-01,9.911956822192176109e-01,9.911956822192176109e-01,9.911956822192176109e-01,9.911956822192176109e-01,9.911956822192176109e-01,9.911956822192176109e-01,9.911956822192176109e-01,9.911956822192176109e-01,9.911956822192176109e-01,9.911956822192176109e-01,9.911956822192176109e-01,9.911956822192176109e-01,9.911956822192176109e-01,9.911956822192176109e-01,9.911956822192176109e-01,9.911956822192176109e-01,9.911956822192176109e-01,9.911956822192176109e-01
9.973587046657651500e-01,9.973587046657651500e-01,9.973587046657651500e-01,9.973587046657651500e-01,9.973587046657651500e-01,9.973587046657651500e-01,9.973587046657651500e-01,9.973587046657651500e-01,9.973587046657651500e-01,9.973587046657651500e-01,9.973587046657651500e-01,9.973587046657651500e-01,9.973587046657651500e-01,9.973587046657651500e-01,9.973587046657651500e-01,9.973587046657651500e-01,9.973587046657651500e-01,9.973587046657651500e-01,9.973587046657651500e-01,9.973587046657651500e-01,9.973587046657651500e-01,9.973587046657651500e-01,9.973587046657651500e-01
9.992076113997295783e-01,9.992076113997295783e-01,9.992076113997295783e-01,9.992076113997295783e-01,9.992076113997295783e-01,9.992076113997295783e-01,9.992076113997295783e-01,9.992076113997295783e-01,9.992076113997295783e-01,9.992076113997295783e-01,9.992076113997295783e-01,9.992076113997295783e-01,9.992076113997295783e-01,9.992076113997295783e-01,9.992076113997295783e-01,9.992076113997295783e-01,9.992076113997295783e-01,9.992076113997295783e-01,9.992076113997295783e-01,9.992076113997295783e-01,9.992076113997295783e-01,9.992076113997295783e-01,9.992076113997295783e-01
9.997622834199187958e-01,9.997622834199187958e-01,9.997622834199187958e-01,9.997622834199187958e-01,9.997622834199187958e-01,9.997622834199187958e-01,9.997622834199187958e-01,9.997622834199187958e-01,9.997622834199187958e-01,9.997622834199187958e-01,9.997622834199187958e-01,9.997622834199187958e-01,9.997622834199187958e-01,9.997622834199187958e-01,9.997622834199187958e-01,9.997622834199187958e-01,9.997622834199187958e-01,9.997622834199187958e-01,9.997622834199187958e-01,9.997622834199187958e-01,9.997622834199187958e-01,9.997622834199187958e-01,9.997622834199187958e-01
9.999286850259756498e-01,9.999286850259756498e-01,9.999286850259756498e-01,9.999286850259756498e-01,9.999286850259756498e-01,9.999286850259756498e-01,9.999286850259756498e-01,9.999286850259756498e-01,9.999286850259756498e-01,9.999286850259756498e-01,9.999286850259756498e-01,9.999286850259756498e-01,9.999286850259756498e-01,9.999286850259756498e-01,9.999286850259756498e-01,9.999286850259756498e-01,9.999286850259756498e-01,9.999286850259756498e-01,9.999286850259756498e-01,9.999286850259756498e-01,9.999286850259756498e-01,9.999286850259756498e-01,9.999286850259756498e-01
9.999786055077926061e-01,9.999786055077926061e-01,9.999786055077926061e-01,9.999786055077926061e-01,9.999786055077926061e-01,9.999786055077926061e-01,9.999786055077926061e-01,9.999786055077926061e-01,9.999786055077926061e-01,9.999786055077926061e-01,9.999786055077926061e-01,9.999786055077926061e-01,9.999786055077926061e-01,9.999786055077926061e-01,9.999786055077926061e-01,9.999786055077926061e-01,9.999786055077926061e-01,9.999786055077926061e-01,9.999786055077926061e-01,9.999786055077926061e-01,9.999786055077926061e-01,9.999786055077926061e-01,9.999786055077926061e-01
9.999935816523377596e-01,9.999935816523377596e-01,9.999935816523377596e-01,9.999935816523377596e-01,9.999935816523377596e-01,9.999935816523377596e-01,9.999935816523377596e-01,9.999935816523377596e-01,9.999935816523377596e-01,9.999935816523377596e-01,9.999935816523377596e-01,9.999935816523377596e-01,9.999935816523377596e-01,9.999935816523377596e-01,9.999935816523377596e-01,9.999935816523377596e-01,9.999935816523377596e-01,9.999935816523377596e-01,9.999935816523377596e-01,9.999935816523377596e-01,9.999935816523377596e-01,9.999935816523377596e-01,9.999935816523377596e-01
