2.098997493734320111e-02,2.098997493734320111e-02,2.098997493734320111e-02,0.000000000000000000e+00,2.098997493734320111e-02,2.098997493734320111e-02,2.098997493734320111e-02,2.098997493734320111e-02,2.098997493734320111e-02,2.098997493734320111e-02,2.098997493734320111e-02,2.098997493734320111e-02,2.098997493734320111e-02,2.098997493734320111e-02,2.098997493734320111e-02,2.098997493734320111e-02,2.098997493734320111e-02,2.098997493734320111e-02,2.098997493734320111e-02,0.000000000000000000e+00,2.098997493734320111e-02,2.098997493734320111e-02,2.098997493734320111e-02
5.151495517716637718e-01,5.151495517716637718e-01,5.151495517716637718e-01,0.000000000000000000e+00,5.151495517716637718e-01,5.151495517716637718e-01,5.151495517716637718e-01,5.151495517716637718e-01,5.151495517716637718e-01,5.151495517716637718e-01,5.151495517716637718e-01,5.151495517716637718e-01,5.151495517716637718e-01,5.151495517716637718e-01,5.151495517716637718e-01,5.151495517716637718e-01,5.151495517716637718e-01,5.151495517716637718e-01,5.151495517716637718e-01,0.000000000000000000e+00,5.151495517716637718e-01,5.151495517716637718e-01,5.151495517716637718e-01
8.385365741784184257e-01,8.385365741784184257e-01,8.385365741784184257e-01,0.000000000000000000e+00,8.385365741784184257e-01,8.385365741784184257e-01,8.385365741784184257e-01,8.385365741784184257e-01,8.385365741784184257e-01,8.385365741784184257e-01,8.385365741784184257e-01,8.385365741784184257e-01,8.385365741784184257e-01,8.385365741784184257e-01,8.385365741784184257e-01,8.385365741784184257e-01,8.385365741784184257e-01,8.385365741784184257e-01,8.385365741784184257e-01,0.000000000000000000e+00,8.385365741784184257e-01,8.385365741784184257e-01,8.385365741784184257e-01
9.515609722535254278e-01,9.515609722535254278e-01,9.515609722535254278e-01,0.000000000000000000e+00,9.515609722535254278e-01,9.515609722535254278e-01,9.515609722535254278e-01,9.515609722535254278e-01,9.515609722535254278e-01,9.515609722535254278e-01,9.515609722535254278e-01,9.515609722535254278e-01,9.515609722535254278e-01,9.515609722535254278e-01,9.515609722535254278e-01,9.515609722535254278e-01,9.515609722535254278e-01,9.515609722535254278e-01,9.515609722535254278e-01,0.000000000000000000e+00,9.515609722535254278e-01,9.515609722535254278e-01,9.515609722535254278e-01
9.854682916760576505e-01,9.854682916760576505e-01,9.854682916760576505e-01,0.000000000000000000e+00,9.854682916760576505e-01,9.854682916760576505e-01,9.854682916760576505e-01,9.854682916760576505e-01,9.854682916760576505e-01,9.854682916760576505e-01,9.854682916760576505e-01,9.854682916760576505e-01,9.854682916760576505e-01,9.854682916760576505e-01,9.854682916760576505e-01,9.854682916760576505e-01,9.854682916760576505e-01,9.854682916760576505e-01,9.854682916760576505e-01,0.000000000000000000e+00,9.854682916760576505e-01,9.854682916760576505e-01,9.854682916760576505e-01
9.956404875028171952e-01,9.956404875028171952e-01,9.956404875028171952e-01,0.000000000000000000e+00,9.956404875028171952e-01,9.956404875028171952e-01,9.956404875028171952e-01,9.956404875028171952e-01,9.956404875028171952e-01,9.956404875028171952e-01,9.956404875028171952e-01,9.956404875028171952e-01,9.956404875028171952e-01,9.956404875028171952e-01,9.956404875028171952e-01,9.956404875028171952e-01,9.956404875028171952e-01,9.956404875028171952e-01,9.956404875028171952e-01,0.000000000000000000e+00,9.956404875028171952e-01,9.956404875028171952e-01,9.956404875028171952e-01
9.986921462508452363e-01,9.986921462508452363e-01,9.986921462508452363e-01,0.000000000000000000e+00,9.986921462508452363e-01,9.986921462508452363e-01,9.986921462508452363e-01,9.986921462508452363e-01,9.986921462508452363e-01,9.986921462508452363e-01,9.986921462508452363e-01,9.986921462508452363e-01,9.986921462508452363e-01,9.986921462508452363e-01,9.986921462508452363e-01,9.986921462508452363e-01,9.986921462508452363e-01,9.986921462508452363e-01,9.986921462508452363e-01,0.000000000000000000e+00,9.986921462508452363e-01,2.986921462508451142e-01,9.986921462508452363e-01
9.996076438752535820e-01,9.996076438752535820e-01,9.996076438752535820e-01,0.000000000000000000e+00,9.996076438752535820e-01,9.996076438752535820e-01,9.996076438752535820e-01,9.996076438752535820e-01,9.996076438752535820e-01,9.996076438752535820e-01,9.996076438752535820e-01,9.996076438752535820e-01,9.996076438752535820e-01,9.996076438752535820e-01,9.996076438752535820e-01,9.996076438752535820e-01,9.996076438752535820e-01,9.996076438752535820e-01,9.996076438752535820e-01,0.000000000000000000e+00,9.996076438752535820e-01,8.960764387525349539e-02,9.996076438752535820e-01
9.998822931625760413e-01,9.998822931625760413e-01,9.998822931625760413e-01,0.000000000000000000e+00,9.998822931625760413e-01,9.998822931625760413e-01,9.998822931625760413e-01,9.998822931625760413e-01,9.998822931625760413e-01,9.998822931625760413e-01,9.998822931625760413e-01,9.998822931625760413e-01,9.998822931625760413e-01,9.998822931625760413e-01,9.998822931625760413e-01,9.998822931625760413e-01,9.998822931625760413e-01,9.998822931625760413e-01,9.998822931625760413e-01,0.000000000000000000e+00,9.998822931625760413e-01,2.688229316257599935e-02,9.998822931625760413e-01
9.999646879487728013e-01,9.999646879487728013e-01,9.999646879487728013e-01,0.000000000000000000e+00,9.999646879487728013e-01,9.999646879487728013e-01,9.999646879487728013e-01,9.999646879487728013e-01,9.999646879487728013e-01,9.999646879487728013e-01,9.999646879487728013e-01,9.999646879487728013e-01,9.999646879487728013e-01,9.999646879487728013e-01,9.999646879487728013e-01,9.999646879487728013e-01,9.999646879487728013e-01,9.999646879487728013e-01,9.999646879487728013e-01,0.000000000000000000e+00,9.999646879487728013e-01,8.064687948772800846e-03,9.999646879487728013e-01
