1.181864895845679934e-02,1.181864895845679934e-02,1.181864895845679934e-02,1.181864895845679934e-02,1.181864895845679934e-02,1.181864895845679934e-02,1.181864895845679934e-02,1.181864895845679934e-02,1.181864895845679934e-02,1.181864895845679934e-02,1.181864895845679934e-02,1.181864895845679934e-02,1.181864895845679934e-02,1.181864895845679934e-02,1.181864895845679934e-02,1.181864895845679934e-02,1.181864895845679934e-02,1.181864895845679934e-02,1.181864895845679934e-02,0.000000000000000000e+00,1.181864895845679934e-02,1.181864895845679934e-02,1.181864895845679934e-02
5.064941289364387478e-01,5.064941289364387478e-01,5.064941289364387478e-01,5.064941289364387478e-01,5.064941289364387478e-01,5.064941289364387478e-01,5.064941289364387478e-01,5.064941289364387478e-01,5.064941289364387478e-01,5.064941289364387478e-01,5.064941289364387478e-01,5.064941289364387478e-01,5.064941289364387478e-01,5.064941289364387478e-01,5.064941289364387478e-01,5.064941289364387478e-01,5.064941289364387478e-01,5.064941289364387478e-01,5.064941289364387478e-01,0.000000000000000000e+00,5.064941289364387478e-01,5.064941289364387478e-01,5.064941289364387478e-01
8.359737191931527756e-01,8.359737191931527756e-01,8.359737191931527756e-01,8.359737191931527756e-01,8.359737191931527756e-01,8.359737191931527756e-01,8.359737191931527756e-01,8.359737191931527756e-01,8.359737191931527756e-01,8.359737191931527756e-01,8.359737191931527756e-01,8.359737191931527756e-01,8.359737191931527756e-01,8.359737191931527756e-01,8.359737191931527756e-01,8.359737191931527756e-01,8.359737191931527756e-01,8.359737191931527756e-01,8.359737191931527756e-01,0.000000000000000000e+00,8.359737191931527756e-01,8.359737191931527756e-01,8.359737191931527756e-01
9.507921157579457550e-01,9.507921157579457550e-01,9.507921157579457550e-01,9.507921157579457550e-01,9.507921157579457550e-01,9.507921157579457550e-01,9.507921157579457550e-01,9.507921157579457550e-01,9.507921157579457550e-01,9.507921157579457550e-01,9.507921157579457550e-01,9.507921157579457550e-01,9.507921157579457550e-01,9.507921157579457550e-01,9.507921157579457550e-01,9.507921157579457550e-01,9.507921157579457550e-01,9.507921157579457550e-01,9.507921157579457550e-01,0.000000000000000000e+00,9.507921157579457550e-01,9.507921157579457550e-01,9.507921157579457550e-01
9.852376347273835711e-01,9.852376347273835711e-01,9.852376347273835711e-01,9.852376347273835711e-01,9.852376347273835711e-01,9.852376347273835711e-01,9.852376347273835711e-01,9.852376347273835711e-01,9.852376347273835711e-01,9.852376347273835711e-01,9.852376347273835711e-01,9.852376347273835711e-01,9.852376347273835711e-01,9.852376347273835711e-01,9.852376347273835711e-01,9.852376347273835711e-01,9.852376347273835711e-01,9.852376347273835711e-01,9.852376347273835711e-01,0.000000000000000000e+00,9.852376347273835711e-01,9.852376347273835711e-01,9.852376347273835711e-01
9.955712904182150158e-01,9.955712904182150158e-01,9.955712904182150158e-01,9.955712904182150158e-01,9.955712904182150158e-01,9.955712904182150158e-01,9.955712904182150158e-01,9.955712904182150158e-01,9.955712904182150158e-01,9.955712904182150158e-01,9.955712904182150158e-01,9.955712904182150158e-01,9.955712904182150158e-01,9.955712904182150158e-01,9.955712904182150158e-01,9.955712904182150158e-01,9.955712904182150158e-01,9.955712904182150158e-01,9.955712904182150158e-01,0.000000000000000000e+00,9.955712904182150158e-01,9.955712904182150158e-01,9.955712904182150158e-01
9.986713871254644381e-01,9.986713871254644381e-01,9.986713871254644381e-01,9.986713871254644381e-01,9.986713871254644381e-01,9.986713871254644381e-01,9.986713871254644381e-01,9.986713871254644381e-01,9.986713871254644381e-01,9.986713871254644381e-01,9.986713871254644381e-01,9.986713871254644381e-01,9.986713871254644381e-01,9.986713871254644381e-01,9.986713871254644381e-01,9.986713871254644381e-01,9.986713871254644381e-01,9.986713871254644381e-01,9.986713871254644381e-01,0.000000000000000000e+00,9.986713871254644381e-01,9.986713871254644381e-01,9.986713871254644381e-01
9.996014161376391982e-01,9.996014161376391982e-01,9.996014161376391982e-01,9.996014161376391982e-01,9.996014161376391982e-01,9.996014161376391982e-01,9.996014161376391982e-01,9.996014161376391982e-01,9.996014161376391982e-01,9.996014161376391982e-01,9.996014161376391982e-01,9.996014161376391982e-01,9.996014161376391982e-01,9.996014161376391982e-01,9.996014161376391982e-01,9.996014161376391982e-01,9.996014161376391982e-01,9.996014161376391982e-01,9.996014161376391982e-01,6.999999999999999556e-01,9.996014161376391982e-01,2.996014161376392981e-01,2.996014161376392981e-01
9.998804248412915818e-01,9.998804248412915818e-01,9.998804248412915818e-01,9.998804248412915818e-01,9.998804248412915818e-01,9.998804248412915818e-01,9.998804248412915818e-01,9.998804248412915818e-01,9.998804248412915818e-01,9.998804248412915818e-01,9.998804248412915818e-01,9.998804248412915818e-01,9.998804248412915818e-01,9.998804248412915818e-01,9.998804248412915818e-01,9.998804248412915818e-01,9.998804248412915818e-01,9.998804248412915818e-01,9.998804248412915818e-01,9.100000000000000311e-01,9.998804248412915818e-01,7.898804248412917284e-01,8.988042484129170340e-02
9.999641274523873857e-01,9.999641274523873857e-01,9.999641274523873857e-01,9.999641274523873857e-01,9.999641274523873857e-01,9.999641274523873857e-01,9.999641274523873857e-01,9.999641274523873857e-01,9.999641274523873857e-01,9.999641274523873857e-01,9.999641274523873857e-01,9.999641274523873857e-01,9.999641274523873857e-01,9.999641274523873857e-01,9.999641274523873857e-01,9.999641274523873857e-01,9.999641274523873857e-01,2.999641274523874857e-01,9.999641274523873857e-01,9.729999999999999760e-01,9.999641274523873857e-01,9.369641274523874408e-01,2.696412745238749992e-02
9.999892382357161713e-01,9.999892382357161713e-01,9.999892382357161713e-01,9.999892382357161713e-01,9.999892382357161713e-01,9.999892382357161713e-01,9.999892382357161713e-01,9.999892382357161713e-01,9.999892382357161713e-01,9.999892382357161713e-01,9.999892382357161713e-01,9.999892382357161713e-01,9.999892382357161713e-01,9.999892382357161713e-01,9.999892382357161713e-01,9.999892382357161713e-01,9.999892382357161713e-01,8.998923823571619574e-02,9.999892382357161713e-01,9.919000000000000039e-01,9.999892382357161713e-01,9.810892382357160324e-01,8.089238235716200362e-03
9.999967714707147515e-01,9.999967714707147515e-01,9.999967714707147515e-01,9.999967714707147515e-01,9.999967714707147515e-01,9.999967714707147515e-01,9.999967714707147515e-01,9.999967714707147515e-01,9.999967714707147515e-01,9.999967714707147515e-01,9.999967714707147515e-01,9.999967714707147515e-01,9.999967714707147515e-01,9.999967714707147515e-01,9.999967714707147515e-01,9.999967714707147515e-01,9.999967714707147515e-01,7.269967714707148421e-01,2.999967714707147959e-01,9.975699999999998457e-01,9.999967714707147515e-01,9.943267714707147986e-01,2.426771470714799914e-03
9.999990314412143810e-01,9.999990314412143810e-01,9.999990314412143810e-01,9.999990314412143810e-01,9.999990314412143810e-01,9.999990314412143810e-01,9.999990314412143810e-01,9.999990314412143810e-01,9.999990314412143810e-01,9.999990314412143810e-01,9.999990314412143810e-01,9.999990314412143810e-01,9.999990314412143810e-01,9.999990314412143810e-01,9.999990314412143810e-01,9.999990314412143810e-01,9.999990314412143810e-01,9.180990314412144082e-01,8.999903144121440546e-02,9.992710000000000203e-01,9.999990314412143810e-01,9.982980314412144285e-01,7.280314412144000538e-04
9.999997094323643809e-01,9.999997094323643809e-01,9.999997094323643809e-01,9.999997094323643809e-01,9.999997094323643809e-01,9.999997094323643809e-01,9.999997094323643809e-01,9.999997094323643809e-01,9.999997094323643809e-01,9.999997094323643809e-01,9.999997094323643809e-01,9.999997094323643809e-01,9.999997094323643809e-01,9.999997094323643809e-01,9.999997094323643809e-01,9.999997094323643809e-01,9.999997094323643809e-01,9.754297094323644002e-01,2.699970943236430082e-02,9.997812999999999839e-01,9.999997094323643809e-01,2.994894094323642952e-01,2.184094323642999909e-04
9.999999128297092366e-01,9.999999128297092366e-01,9.999999128297092366e-01,9.999999128297092366e-01,9.999999128297092366e-01,9.999999128297092366e-01,9.999999128297092366e-01,9.999999128297092366e-01,9.999999128297092366e-01,9.999999128297092366e-01,9.999999128297092366e-01,9.999999128297092366e-01,9.999999128297092366e-01,9.999999128297092366e-01,9.999999128297092366e-01,9.999999128297092366e-01,9.999999128297092366e-01,9.926289128297092201e-01,8.099912829709199694e-03,9.999343899999999508e-01,9.999999128297092366e-01,8.984682282970919698e-02,6.552282970930168498e-05
9.999999738489128154e-01,9.999999738489128154e-01,9.999999738489128154e-01,9.999999738489128154e-01,9.999999738489128154e-01,9.999999738489128154e-01,9.999999738489128154e-01,9.999999738489128154e-01,9.999999738489128154e-01,9.999999738489128154e-01,9.999999738489128154e-01,9.999999738489128154e-01,9.999999738489128154e-01,9.999999738489128154e-01,9.999999738489128154e-01,9.999999738489128154e-01,9.999999738489128154e-01,9.977886738489127882e-01,2.429973848912699887e-03,9.999803170000000074e-01,9.999999738489128154e-01,2.695404684891269942e-02,1.965684891279050278e-05
9.999999921546738335e-01,9.999999921546738335e-01,9.999999921546738335e-01,9.999999921546738335e-01,9.999999921546738335e-01,9.999999921546738335e-01,9.999999921546738335e-01,9.999999921546738335e-01,9.999999921546738335e-01,9.999999921546738335e-01,9.999999921546738335e-01,9.999999921546738335e-01,9.999999921546738335e-01,9.999999921546738335e-01,9.999999921546738335e-01,9.999999921546738335e-01,9.999999921546738335e-01,9.993366021546737921e-01,7.289921546737999480e-04,9.999940951000000355e-01,9.999999921546738335e-01,8.086214054673799764e-03,5.897054673837152359e-06
9.999999976464020168e-01,9.999999976464020168e-01,9.999999976464020168e-01,9.999999976464020168e-01,9.999999976464020168e-01,9.999999976464020168e-01,9.999999976464020168e-01,9.999999976464020168e-01,9.999999976464020168e-01,9.999999976464020168e-01,9.999999976464020168e-01,9.999999976464020168e-01,9.999999976464020168e-01,9.999999976464020168e-01,9.999999976464020168e-01,9.999999976464020168e-01,9.999999976464020168e-01,9.998009806464019933e-01,2.186976464020999882e-04,9.999982285299999774e-01,9.999999976464020168e-01,2.425864216402100031e-03,1.769116402151145115e-06
