1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.975701593974342085e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999946265410000201e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.975700000104603671e-01
9.999999999380317917e-01,9.999999999380317917e-01,9.999999999380317917e-01,9.999999999380317917e-01,9.999999999380317917e-01,9.999999999380317917e-01,9.999999999380317917e-01,9.999999999380317917e-01,9.999999999380317917e-01,9.999999999380317917e-01,9.999999999380317917e-01,9.999999999380317917e-01,9.999999999380317917e-01,9.999999999380317917e-01,9.999999999380317917e-01,9.999999999380317917e-01,9.999999999380317917e-01,9.999999999380317917e-01,5.313790317997953655e-07,9.999999987085983477e-01,9.999999999380317917e-01,9.999999999380317917e-01,9.999958665080316278e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.560999686951956395e-05
9.999999993946644405e-01,9.999999993946644405e-01,9.999999993946644405e-01,9.999999993946644405e-01,9.999999993946644405e-01,9.999999993946644405e-01,9.999999993946644405e-01,9.999999993946644405e-01,9.999999993946644405e-01,9.999999993946644405e-01,9.999999993946644405e-01,9.999999993946644405e-01,9.999999993946644405e-01,9.999999993946644405e-01,9.999999993946644405e-01,9.999999993946644405e-01,9.999999993946644405e-01,9.999999993946644405e-01,9.999999993946644405e-01,9.999982285299999774e-01,9.999958659646643877e-01,9.999999993946644405e-01,6.560939466453170204e-05
9.999999998183991545e-01,9.999999998183991545e-01,9.999999998183991545e-01,9.999999998183991545e-01,9.999999998183991545e-01,9.999999998183991545e-01,9.999999998183991545e-01,9.999999998183991545e-01,9.999999998183991545e-01,9.999999998183991545e-01,9.999999998183991545e-01,9.999999998183991545e-01,9.999999998183991545e-01,9.999999998183991545e-01,9.999999998183991545e-01,9.999999998183991545e-01,9.999999998183991545e-01,9.999999998183991545e-01,9.999999998183991545e-01,9.999994685590000154e-01,9.999987597893992275e-01,9.999999998183991545e-01,1.968281839935951061e-05
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999999525577304427e-01,9.730000001162260048e-01,1.000000000000000000e+00,1.000000000000000000e+00,7.000001593160738445e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.999999999999998779e-01,1.000000000000000000e+00,1.000000000000000000e+00,7.000000143457690838e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.992710478192301515e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999975575e-01,9.999999999999945599e-01,9.999999999999820144e-01,2.699998693231659905e-02
